space	lexicon_index	word	pc1	pc2
h_wm_seed19	408	food	0.47823554277420044	-0.009189223870635033
h_wm_seed19	409	source	0.1651415079832077	-0.25551319122314453
h_wm_seed19	410	author	0.3075161278247833	0.4659792184829712
h_wm_seed19	411	different	-0.20941852033138275	0.04338051378726959
h_wm_seed19	412	press	0.4244374930858612	-0.2212858498096466
h_wm_seed19	413	u	0.5145560503005981	0.36558231711387634
h_wm_seed19	414	learn	0.42524704337120056	0.10381978750228882
h_wm_seed19	415	sale	0.3824826776981354	-0.0883835032582283
h_wm_seed19	416	around	-0.028876010328531265	0.22439579665660858
h_wm_seed19	417	print	0.22374166548252106	-0.42450588941574097
h_wm_seed19	418	course	0.2624330222606659	-0.22782422602176666
h_wm_seed19	419	job	0.4916929006576538	0.06930819898843765
h_wm_seed19	420	canada	-0.003854430979117751	0.2780258357524872
h_wm_seed19	421	process	0.05361472815275192	-0.13927099108695984
h_wm_seed19	422	teen	0.37833258509635925	-0.010319053195416927
h_wm_seed19	423	room	0.42798683047294617	0.024853406473994255
h_wm_seed19	424	stock	0.3752068877220154	-0.222890242934227
h_wm_seed19	425	training	-0.005584228318184614	-0.22047801315784454
h_wm_seed19	426	too	0.5151915550231934	0.34621861577033997
h_wm_seed19	427	credit	0.0955139547586441	-0.11915634572505951
h_wm_seed19	428	point	0.21249054372310638	-0.16630984842777252
h_wm_seed19	429	join	0.42041531205177307	0.12913092970848083
h_wm_seed19	430	science	-0.024953829124569893	0.07858219742774963
h_wm_seed19	431	men	0.473310649394989	0.15912885963916779
h_wm_seed19	432	categories	-0.2769557535648346	0.07379769533872604
h_wm_seed19	433	advanced	-0.32586193084716797	-0.10345320403575897
