seed	route	factor	repeat	r2_drop	mae_increase
20	ltm	length	81	0.05220183543076862	0.020428475752022168
20	ltm	length	82	0.06266949852186965	0.017241982987565907
20	ltm	length	83	0.10182858973393649	0.028336233519119014
20	ltm	length	84	0.05333720449485857	0.024111107583158098
20	ltm	length	85	0.052865586095193096	0.021328765926356075
20	ltm	length	86	0.07514060760343788	0.019653335858050736
20	ltm	length	87	0.09610712208381422	0.027700413509476884
20	ltm	length	88	0.08589624944235852	0.029814133893932726
20	ltm	length	89	0.06172775746574288	0.02633678553116786
20	ltm	length	90	0.05261521791700252	0.015578407690276963
20	ltm	length	91	0.03959894671530284	0.011392859904740982
20	ltm	length	92	0.05570802062681146	0.017885556772087363
20	ltm	length	93	0.08166552356654033	0.02783331756471885
20	ltm	length	94	0.06336650782592768	0.017156410857628368
20	ltm	length	95	0.07946805664544354	0.023514865723940848
20	ltm	length	96	0.10393064755646153	0.02992742940327875
20	ltm	length	97	0.07479144591760079	0.024030974395149396
20	ltm	length	98	0.09386637859547686	0.02315029276671149
20	ltm	length	99	0.11636255948740226	0.031675238884712964
21	ltm	length	0	0.15631817821675098	0.042924647745653244
21	ltm	length	1	0.14966326484435777	0.030105727384679704
21	ltm	length	2	0.1033133208424345	0.034825777813014935
21	ltm	length	3	0.21790372088430587	0.0364602889922902
21	ltm	length	4	0.16420535707950334	0.040729874274407274
21	ltm	length	5	0.15836072698870896	0.03325529353334994
21	ltm	length	6	0.17756871001058616	0.039429203815721736
21	ltm	length	7	0.17769434424211694	0.037292135414704664
21	ltm	length	8	0.13905508211255813	0.03943147957568044
21	ltm	length	9	0.13114842322619913	0.035540999809800744
21	ltm	length	10	0.11376063673666603	0.023634541351440552
21	ltm	length	11	0.1549305865363556	0.040488027833810114
21	ltm	length	12	0.1127137256171129	0.023866070467031875
21	ltm	length	13	0.1762233206242655	0.03758713540561304
21	ltm	length	14	0.1246644661966615	0.03836582827771606
21	ltm	length	15	0.12866400151358393	0.022036595141887716
21	ltm	length	16	0.19246186285260525	0.034170031195921935
21	ltm	length	17	0.10289150674480696	0.01669225552197151
21	ltm	length	18	0.09515928904532223	0.03646833055733728
21	ltm	length	19	0.13687320233015188	0.03411460188565174
21	ltm	length	20	0.15920612044673443	0.04951878003390231
21	ltm	length	21	0.14018903244319636	0.01805063105088578
21	ltm	length	22	0.14963340477471976	0.02195370390172996
21	ltm	length	23	0.15138809792309849	0.03356516236918167
21	ltm	length	24	0.16714452709511252	0.028225374269182757
21	ltm	length	25	0.19462237491902423	0.035636484134922986
21	ltm	length	26	0.07672381570117881	0.0270917005759837
21	ltm	length	27	0.0880187777725846	0.020665626528008962
21	ltm	length	28	0.15224788940907474	0.03660437534780642
21	ltm	length	29	0.1580564654772515	0.024861423609803035
21	ltm	length	30	0.15598016108334722	0.0330620491231467
21	ltm	length	31	0.07250688997275223	0.01794659971022161
21	ltm	length	32	0.16128755477988166	0.036589506502883284
21	ltm	length	33	0.15861199545177052	0.03118169600764986
21	ltm	length	34	0.1678337729465228	0.03658723074292458
21	ltm	length	35	0.16439768113834707	0.03875858835370555
21	ltm	length	36	0.1735430900087881	0.025141554755788387
21	ltm	length	37	0.10185037886994364	0.020045888856345506
21	ltm	length	38	0.17692897236355332	0.028827967335964322
21	ltm	length	39	0.18762041892167625	0.03949495045099771
21	ltm	length	40	0.1223760214980415	0.028061867548825947
21	ltm	length	41	0.1642984221324354	0.027459274482044327
21	ltm	length	42	0.2093721330871544	0.029485989713016136
21	ltm	length	43	0.14799224623059193	0.0394120592108399
21	ltm	length	44	0.13967611547104186	0.022802694929026146
21	ltm	length	45	0.09440872590299942	0.013292295917162189
21	ltm	length	46	0.09051033728436952	0.023205772330021412
21	ltm	length	47	0.10225701920456287	0.03398083285514136
21	ltm	length	48	0.16678148929057002	0.029823320478735538
21	ltm	length	49	0.13118931664731492	0.0461016758242111
21	ltm	length	50	0.14272668980136427	0.045844960538690804
21	ltm	length	51	0.07775279826724069	0.03203068703494599
21	ltm	length	52	0.13280828605887562	0.017016993202726427
21	ltm	length	53	0.1640614292677135	0.03913192806485455
21	ltm	length	54	0.20669161193093377	0.051333386514123336
21	ltm	length	55	0.1505355666659033	0.022024002056923286
21	ltm	length	56	0.10372397915897313	0.01992471291079939
21	ltm	length	57	0.15222032774010763	0.027749722953035516
21	ltm	length	58	0.0759316578887057	0.02121734180443785
21	ltm	length	59	0.15688433083445796	0.035931484125831525
21	ltm	length	60	0.22917748335085675	0.03987284168206401
21	ltm	length	61	0.14959292206189334	0.032003225105058486
21	ltm	length	62	0.10491789222604442	0.026932745375544354
21	ltm	length	63	0.139924309798375	0.028530691585097134
21	ltm	length	64	0.16570648336414984	0.04174464778201903
21	ltm	length	65	0.08841532860191614	0.02264146396862804
21	ltm	length	66	0.07517531150169321	0.024322301418338632
21	ltm	length	67	0.10654695114289248	0.032191917995344155
21	ltm	length	68	0.1629166136967296	0.0329431489375594
21	ltm	length	69	0.07849987656554525	0.017785368749823505
21	ltm	length	70	0.16660327271893338	0.041042018870197705
21	ltm	length	71	0.148606552498196	0.03547525317452488
21	ltm	length	72	0.14723938468759779	0.03408941571572294
21	ltm	length	73	0.18873726211540343	0.03855275085853804
21	ltm	length	74	0.11827952557587873	0.019531952834809962
21	ltm	length	75	0.14564637979336703	0.03173341128407875
21	ltm	length	76	0.14326487004181476	0.04422986972425624
21	ltm	length	77	0.15574045910966483	0.03216445606545648
21	ltm	length	78	0.19706360480985208	0.035231130973969016
21	ltm	length	79	0.14816160542181056	0.031799157919354615
21	ltm	length	80	0.19407492658986547	0.040880787909799654
21	ltm	length	81	0.11097142037469265	0.02312515684982236
21	ltm	length	82	0.16193213182541333	0.03614586863654107
21	ltm	length	83	0.14483338740280727	0.019897250980911774
21	ltm	length	84	0.1245723449899202	0.03050880478567497
21	ltm	length	85	0.16073780805005222	0.025088401205477062
21	ltm	length	86	0.14513805962255433	0.030216080554725022
21	ltm	length	87	0.13249824130272858	0.037814113001287175
21	ltm	length	88	0.06367936490666071	0.020151690506473474
21	ltm	length	89	0.10177814839509824	0.032353148955742206
21	ltm	length	90	0.12064905812976223	0.021092119789469344
21	ltm	length	91	0.1090746871069056	0.02629813885895771
21	ltm	length	92	0.1686689544696497	0.042281494213524784
21	ltm	length	93	0.1711458276748049	0.044378507599689865
21	ltm	length	94	0.1538052509889779	0.03570223077019885
21	ltm	length	95	0.12489395623544575	0.033253017773391125
21	ltm	length	96	0.12726508594096708	0.03779069714082206
21	ltm	length	97	0.1365960917793715	0.025171292445634763
21	ltm	length	98	0.10218491115932837	0.024320025658379874
21	ltm	length	99	0.12896867373333099	0.03531174645416807
22	ltm	length	0	0.10155482491671597	0.02612640809020822
22	ltm	length	1	0.05692177493024442	0.006884693573868561
22	ltm	length	2	0.07482458012281357	0.016844463612624927
22	ltm	length	3	0.1478448031916988	0.029220063375103966
22	ltm	length	4	0.11071189850806684	0.021476474613741636
22	ltm	length	5	0.13632392399711313	0.029812327000447336
22	ltm	length	6	0.20571400329104172	0.042736917161861676
22	ltm	length	7	0.13396538464129393	0.025295381132726724
22	ltm	length	8	0.1109403182264207	0.03421901652593834
22	ltm	length	9	0.11609122337417133	0.026928588194781278
22	ltm	length	10	0.07831679746368425	0.0186446420998298
22	ltm	length	11	0.14448437975117856	0.036005096811972614
22	ltm	length	12	0.1372586924755762	0.030895887318908744
22	ltm	length	13	0.13117090696125033	0.020893172226073287
22	ltm	length	14	0.12436289734011696	0.031049088715217443
22	ltm	length	15	0.11018511452982971	0.023333040011538186
22	ltm	length	16	0.17122603563392336	0.0357756228898386
22	ltm	length	17	0.11137185658954907	0.021724199183554782
22	ltm	length	18	0.07120586207473922	0.01684031116611634
22	ltm	length	19	0.1133029051735932	0.030805844764241697
22	ltm	length	20	0.10915757933215331	0.03673100439072019
22	ltm	length	21	0.06216317336226351	0.007080511851927707
22	ltm	length	22	0.16327345085547218	0.03445297106691014
22	ltm	length	23	0.10661067527226897	0.027892930933338
22	ltm	length	24	0.14123621699372968	0.028494483968685425
22	ltm	length	25	0.17255475171908186	0.03437221792224715
22	ltm	length	26	0.05638095405847687	0.016319839447760887
22	ltm	length	27	0.02314050840297821	0.009410451467491976
22	ltm	length	28	0.15147846600339288	0.040215968059404694
22	ltm	length	29	0.1322423832177364	0.02333304001153813
22	ltm	length	30	0.08666366758053501	0.016882599875537585
22	ltm	length	31	0.058339048596430576	0.013684153384236952
22	ltm	length	32	0.14822714888664046	0.030332470546474033
22	ltm	length	33	0.11704356242094249	0.026890123759539586
22	ltm	length	34	0.15788305263222913	0.034648789344969066
22	ltm	length	35	0.17917018749796376	0.041538619882333205
22	ltm	length	36	0.14977953235931296	0.023170549205225266
22	ltm	length	37	0.11963930677926948	0.020974253543065036
22	ltm	length	38	0.1829347509779592	0.03481128015128182
22	ltm	length	39	0.08635600411992217	0.02260746060511959
22	ltm	length	40	0.1122449518940618	0.025410118093793843
22	ltm	length	41	0.11507281119235302	0.025056617800588654
22	ltm	length	42	0.09047075033267493	0.016767862914470577
22	ltm	length	43	0.12719971810743413	0.032805993976014025
22	ltm	length	44	0.1350329894912986	0.02601167112914121
22	ltm	length	45	0.1311659930835778	0.02048776564111382
22	ltm	length	46	0.10633815294827276	0.019805131288774425
22	ltm	length	47	0.15701699773154087	0.040928105609310705
22	ltm	length	48	0.20295695482059817	0.04145272977417486
22	ltm	length	49	0.048483897612549565	0.021280984508011525
22	ltm	length	50	0.1415503923035516	0.039371171073081634
22	ltm	length	51	0.08373179202102032	0.02088869160723561
22	ltm	length	52	0.1351057360223873	0.02892906557888253
22	ltm	length	53	0.09298849655053687	0.025405637474956333
22	ltm	length	54	0.11209174296465219	0.02752566061129119
22	ltm	length	55	0.12121822228927615	0.0166149896904908
22	ltm	length	56	0.12057162563791612	0.032013431453774166
22	ltm	length	57	0.17941091153721034	0.03684989379829573
22	ltm	length	58	0.10454240499362633	0.025653690217098457
22	ltm	length	59	0.17564652424208715	0.04249367321088593
22	ltm	length	60	0.1873350285750871	0.03137341398318494
22	ltm	length	61	0.13309720321445373	0.02025315475548406
22	ltm	length	62	0.15064595426778393	0.031492959735418546
22	ltm	length	63	0.11619067812746564	0.03100614366113813
22	ltm	length	64	0.1220066460572824	0.04037397824688005
22	ltm	length	65	0.039328921271271966	0.007686873678441508
22	ltm	length	66	0.09970777240577067	0.02809322983023449
22	ltm	length	67	0.0712569904461664	0.02492811081067997
22	ltm	length	68	0.14231859042248252	0.03528880681555818
22	ltm	length	69	0.08700261540932164	0.02048776564111382
22	ltm	length	70	0.17980309962553676	0.043811516242647786
22	ltm	length	71	0.11443042367917877	0.02697153324886048
22	ltm	length	72	0.16060707185416867	0.03333575510437348
22	ltm	length	73	0.18198679725424516	0.039456404836582026
22	ltm	length	74	0.07313233451281465	0.012280420244316581
22	ltm	length	75	0.11115275070996422	0.026327035159433798
22	ltm	length	76	0.07542902450981193	0.028327512543535105
22	ltm	length	77	0.1515559502272824	0.03261465631679261
22	ltm	length	78	0.13553780294013051	0.029010146895874445
22	ltm	length	79	0.1209875291359771	0.026284090105354596
22	ltm	length	80	0.10064870036369955	0.027926586577413093
22	ltm	length	81	0.11219804729885985	0.03417159085302168
22	ltm	length	82	0.09752828391524804	0.024727483741454337
22	ltm	length	83	0.07364873523536097	0.012728771883355305
22	ltm	length	84	0.09381872021316151	0.02916782891102071
22	ltm	length	85	0.1337459263919657	0.02312793232347521
22	ltm	length	86	0.14440284793593594	0.024211820814265372
22	ltm	length	87	0.11171730162950566	0.016486482700582228
22	ltm	length	88	0.12260440241019921	0.0260071905103037
22	ltm	length	89	0.17120179166957372	0.041653356843400324
22	ltm	length	90	0.1155398430618414	0.02273115880386173
22	ltm	length	91	0.10576902588276282	0.022927305254249575
22	ltm	length	92	0.11684642707076254	0.026485045346909097
22	ltm	length	93	0.13099783939054832	0.03817254562122424
22	ltm	length	94	0.10952515644834693	0.02516687414281804
22	ltm	length	95	0.09633680416272783	0.027487196176049444
22	ltm	length	96	0.09113968452122245	0.023768277966393192
22	ltm	length	97	0.09684441960111967	0.013688634003074462
22	ltm	length	98	0.12778008007691455	0.0214854358514166
22	ltm	length	99	0.08121581995956684	0.02472748374145456
19	ltm	lexicality	0	0.20433012498800274	0.06793031668771676
19	ltm	lexicality	1	0.21451306402781323	0.05074650903238398
19	ltm	lexicality	2	0.2621176266093974	0.07792762139399667
19	ltm	lexicality	3	0.14344216754097716	0.05858537120509166
19	ltm	lexicality	4	0.2194394094755121	0.053541206199762215
19	ltm	lexicality	5	0.20938159977887794	0.07002728032191119
19	ltm	lexicality	6	0.2175158863982687	0.06701829061026665
19	ltm	lexicality	7	0.2651873150453983	0.0845649436645225
19	ltm	lexicality	8	0.2269780434729658	0.05710647959412296
19	ltm	lexicality	9	0.2523305526765731	0.08349220261647072
19	ltm	lexicality	10	0.24842649234742753	0.06723574368481833
19	ltm	lexicality	11	0.17461942707063205	0.05789634619434114
19	ltm	lexicality	12	0.21933769383702328	0.05657500902368884
19	ltm	lexicality	13	0.21784940604431013	0.06723574368481833
19	ltm	lexicality	14	0.2145700782024722	0.07154205577635675
19	ltm	lexicality	15	0.16842178692099918	0.06315718233060352
19	ltm	lexicality	16	0.28014522340470194	0.07491863168235224
19	ltm	lexicality	17	0.19451680427014906	0.07694037403608112
19	ltm	lexicality	18	0.24514716450558982	0.07663742727139322
19	ltm	lexicality	19	0.1728690063020233	0.06178779920052935
19	ltm	lexicality	20	0.13922223156290525	0.04709258141760164
19	ltm	lexicality	21	0.1776891155066329	0.054738803628039845
19	ltm	lexicality	22	0.17070507642931332	0.06044719690974287
19	ltm	lexicality	23	0.2412242110763565	0.08344021418314485
19	ltm	lexicality	24	0.27461462254715174	0.08241391357627115
19	ltm	lexicality	25	0.12190964702514162	0.041533548187275504
19	ltm	lexicality	26	0.27071791590294825	0.08921433827926128
19	ltm	lexicality	27	0.1755206650293224	0.06521717073657074
19	ltm	lexicality	28	0.26636957908007153	0.0745270054441417
19	ltm	lexicality	29	0.19314052242809787	0.05913374468689869
19	ltm	lexicality	30	0.26487268849944434	0.07046692726644233
19	ltm	lexicality	31	0.20651578104114132	0.07806116104355465
19	ltm	lexicality	32	0.20720906711825382	0.06729011958000675
19	ltm	lexicality	33	0.20497952028297028	0.06334507262224887
19	ltm	lexicality	34	0.18964872210008166	0.05257403115870096
19	ltm	lexicality	35	0.1858320049139377	0.0578132147129663
19	ltm	lexicality	36	0.1742859074245907	0.060388878540650226
19	ltm	lexicality	37	0.1974219931854293	0.061431283737373055
19	ltm	lexicality	38	0.2519445394604729	0.07045160462021205
19	ltm	lexicality	39	0.22311335332136406	0.06463290453609083
19	ltm	lexicality	40	0.22065119179684256	0.07770464558039825
19	ltm	lexicality	41	0.15213148750178895	0.05003109064420863
19	ltm	lexicality	42	0.20427311081334354	0.053239041378693175
19	ltm	lexicality	43	0.2028155904102602	0.06208996402159839
19	ltm	lexicality	44	0.2199099327542724	0.07846889187161443
19	ltm	lexicality	45	0.22279747767243774	0.07474842624569855
19	ltm	lexicality	46	0.30753326163621475	0.09537848309534436
19	ltm	lexicality	47	0.20979510888297948	0.04945473464463801
19	ltm	lexicality	48	0.289932297337526	0.08565300735880454
